term,definition
Boot Sector Infector,Boot sector infector overwrites boot areas for early execution. Self-replicates. In floppies. Rare now; in DFIR, sector carves recover infectors (MITRE T1542).
Bootkit,Bootkit modifies boot process for persistence, hiding from OS. MBR/UEFI. In firmware. Hard to detect; in DFIR, Volatility profiles bootkits in RAM (MITRE T1542.001).
Border Gateway Protocol (BGP),BGP routes between ASes with policy control. Path vector. In internet. Hijackable; in DFIR, BGPmon traces route leaks in traffic redirection (RFC 4271).
Bot, Bot is compromised host in botnet for DDoS or spam. C2 controlled. In herds. Amplifies; in DFIR, sinkholes dismantle via domain takedowns (MITRE T1584).
Botnet, Botnet orchestrates zombies for attacks like mining or flooding. P2P/C2. Scalable threat. Disrupts services; in DFIR, flow clustering identifies C2 (ENISA).
Boundary Protection,Boundary protection uses gateways/firewalls to secure perimeters. Segmented. In DMZ. Controls flow; in DFIR, boundary logs trace inbound vectors (NIST SP 800-41).
Boundary Router,Boundary router connects trusted/untrusted nets, enforcing policies. Edge device. In enterprises. First line; in DFIR, router ACLs show blocked attempts (NIST SP 800-41).
Brute Force Password Cracking,Brute force cracks hashes by trying all combos. GPU accelerated. Offline. Weak policy; in DFIR, rainbow tables aid cracking dumped creds (NIST SP 800-63B).
Buffer,Buffer is temp memory for data transfer, fixed size. In I/O. Overflow risk; in DFIR, stack traces pinpoint buffer vulns in crashes (OWASP).
Buffer Overflow,Buffer overflow writes beyond allocation, overwriting adj memory for RCE. Input vulns. In C. Classic exploit; in DFIR, gdb reproduces overflows in binaries (MITRE T1055.001).
Bug, Bug is unintended code defect causing failures or vulns. Diff from exploits. In SDLC. Patched; in DFIR, bugs enable initial access in timelines (OWASP).
Bug Bounty,Bug bounty rewards ethical disclosure of vulns. Crowdsourced. In programs. Improves security; in DFIR, bounties reveal exploited zero-days (ENISA).
Build Pipeline,Build pipeline automates compilation/testing in CI/CD with security gates. DevSecOps. In Jenkins. Early detection; in DFIR, pipeline logs trace supply chain tamps (OWASP SAMM).
Bulk Data Collection,Bulk data collection aggregates metadata for analysis in intel. Legal scoped. In NSM. Privacy concerns; in DFIR, bulk aids pattern mining (ENISA).
Business Associate Agreement (BAA),BAA contracts HIPAA compliance for covered entities and associates. Cloud HIPAA. In health. Ensures PHI protection; in DFIR, BAA violations in breaches (NIST SP 800-66).
Business Continuity,Business continuity plans sustain ops during disruptions, RTO/RPO defined. Tested. In BCP. Minimizes loss; in DFIR, continuity execution during IR (NIST SP 800-34).
Business Impact Analysis (BIA),BIA quantifies disruption effects on processes for prioritization. Risk-based. In planning. Informs recovery; in DFIR, BIA scopes high-value asset focus (NIST SP 800-34).
Business Process Reengineering,Business process reengineering redesigns workflows for security integration. Holistic. In transformation. Reduces risks; in DFIR, reeng gaps explain process exploits (ISO 27001).
Bytecode,Bytecode is intermediate VM code for portability, like Java. Interpreted. In JVM. Obfuscates; in DFIR, decompiles bytecode for logic in applets (SANS).
Bytecode Verifier,Bytecode verifier checks safety before execution, preventing stack overflows. Sandbox. In VMs. Enforces policy; in DFIR, bypassed verifiers in exploits (OWASP).
C2 Channel,C2 channel is comm path from bots to controllers, HTTP/DNS tunneled. Stealth. In malware. Detect by anomalies; in DFIR, entropy analysis uncovers channels (MITRE T1071).
C2 Framework,C2 framework like Cobalt Strike manages implants for ops. Modular payloads. In red team. Reused by attackers; in DFIR, framework signatures in binaries (MITRE T1583).
C2 Infrastructure,C2 infrastructure hosts servers for command relay, often DGA domains. Resilient. In APTs. Sinkhole target; in DFIR, WHOIS and DNS logs map infra (ENISA).
C2 Server,C2 server issues commands to agents, receives data. Web or IRC based. Central. DDoS risk; in DFIR, server logs seized for op details (SANS).
CA/Browser Forum,CA/Browser Forum sets baseline cert requirements for trust. EV guidelines. In PKI. Standardizes; in DFIR, forum rules validate cert chains (CAB Forum).
Caching Proxy,Caching proxy stores responses to reduce latency and bandwidth. Forward/reverse. In CDNs. Poisonable; in DFIR, cache hits show persisted malicious content (NIST SP 800-113).
Canonicalization,Canonicalization normalizes data to prevent ambiguity, like URL decoding. In XML. Bypass filter; in DFIR, decanonicalizes inputs for true payloads (OWASP).
Capability,Capability is unforgeable token for access rights in OS, like POSIX caps. Revocable. In microkernels. Fine-grained; in DFIR, cap checks in kernel logs (CNSSI 4009).
Capture the Flag (CTF),CTF is gamified challenge for skills in crypto or forensics. Educational. In events. Builds expertise; in DFIR, CTF hones tool proficiency (SANS).
Cardholder Data Environment (CDE),CDE segments PCI data for isolation. Scoped. In payments. Reduces scope; in DFIR, CDE breaches trigger forensics (PCI DSS).
Carrier Signal,Carrier signal modulates data in stego for hiding. Frequency domain. In images. Imperceptible; in DFIR, FFT extracts signals (MITRE T1027).
Carving,Carving recovers files by signatures ignoring FS metadata. Header/footer based. In dead analysis. Slack space; in DFIR, foremost carves deleted evidence (NIST SP 800-86).
Case Management,Case management tracks IR from intake to closure with ticketing. Structured. In tools like ServiceNow. Accountability; in DFIR, cases link artifacts (SANS).
Certificate Authority (CA),CA issues digital certs binding keys to identities, rooted in trust chains. CRL/OCSP revocation. In PKI. Auth source; in DFIR, revoked CAs in MITM (NIST SP 800-57).
Certificate Chain, Certificate chain validates certs from end-entity to root via intermediates. Path building. In TLS. Broken links; in DFIR, chain validation fails in phishing (RFC 5280).
Certificate Pinning,Certificate pinning hardcodes expected certs to prevent CA compromise. HPKP deprecated. In apps. Anti-MITM; in DFIR, unpinned apps vulnerable (OWASP).
Certificate Revocation List (CRL),CRL lists revoked certs for validation, downloaded periodically. Delta CRLs. In PKI. Timely revocation; in DFIR, stale CRLs allow replay (RFC 5280).
Certificate Transparency (CT),CT logs public cert issuances for monitoring misissues. Stapling. In browsers. Detects rogues; in DFIR, CT logs trace fake certs (RFC 6962).
Chain of Custody (CoC),CoC documents evidence handling to ensure integrity/admissibility. Signed forms. In legal. Preserves trust; in DFIR, breaks CoC invalidate findings (NIST SP 800-86).
Challenge Response,Challenge response auth uses dynamic nonce hashed with secret. Anti-replay. In CHAP. Freshness; in DFIR, captured challenges reveal weak hashes (RFC 1994).
Change Control,Change control approves modifications via CAB to prevent unauthorized. ITIL. In CMDB. Stability; in DFIR, uncontrolled changes signal insiders (ISO 27001).
Change Detection,Change detection monitors configs/files for deviations from baseline. Tripwire-like. In HIDS. Tamper alert; in DFIR, diffs detect persistence (NIST SP 800-137).
Change Management,Change management governs updates to minimize disruption/risk. RFC process. In SDLC. Controlled evolution; in DFIR, mgmt logs trace backdoored patches (NIST SP 800-53).
Channel Bonding,Channel bonding aggregates links for bandwidth, like LACP. Redundant. In switches. Failover; in DFIR, bond states in ifconfig for net anomalies (SANS).
Chaos Engineering,Chaos Engineering injects failures to validate resilience. Netflix model. In prod. Uncovers weaknesses; in DFIR, chaos sims test IR playbooks (ENISA).
Checksum,Checksum verifies integrity via polynomial hash like CRC. Non-crypto. In packets. Error detection; in DFIR, mismatches flag tampering (NIST IR 7298).
Child Domain,Child domain is subdomain delegated in AD hierarchy for isolation. Trust transitive. In forests. Delegation; in DFIR, child trusts exploited in dom spread (Microsoft via NIST).
Chinese Wall Model,Chinese Wall model dynamically separates conflicting interests for compliance. Session-based. In finance. Prevents leaks; in DFIR, wall violations in trades (CNSSI 4009).
Chosen Ciphertext Attack (CCA),CCA adaptively decrypts chosen ciphertexts to break schemes. Strong security goal. In padding oracles. Crypto weakness; in DFIR, CCA vulns in impls (NIST SP 800-57).
Chosen Plaintext Attack (CPA),CPA decrypts chosen plaintexts to recover keys. IND-CPA secure. In ECB mode. Basic threat; in DFIR, pattern analysis in traffic (NIST).
CIA Triad,CIA triad is confidentiality, integrity, availability framework for security goals. Foundational. In policies. Holistic; in DFIR, triad violations classify impacts (NIST IR 7298).
Cipher Block Chaining (CBC),CBC mode chains blocks with IV for diffusion in block ciphers. Padding required. In TLS. Oracle attacks; in DFIR, IV reuse in dumps (NIST SP 800-38A).
Ciphertext-Only Attack,Ciphertext-only attack recovers plaintext from observed cipher without more. Frequency analysis. Weak ciphers. Historical; in DFIR, applies to legacy comms (NIST).
Circuit-Level Gateway,Circuit-level gateway monitors TCP handshakes for legitimacy without inspecting data. SOCKS. In proxies. Fast filtering; in DFIR, gateway logs show circuit anomalies (NIST SP 800-41).
